"","Current Residence State Code","Current Residence FIPS County Code","Residence 1 Year Ago State/U.S. Island Area/Foreign Region Code","Residence 1 Year Ago FIPS County Code","State of Current Residence","County of Current Residence","County of Current Residence_Population 1 Year and Over_Estimate","County of Current Residence_Population 1 Year and Over_MOE","County of Current Residence_Nonmovers_Estimate","County of Current Residence_Nonmovers_MOE","County of Current Residence_Movers within United States_Estimate","County of Current Residence_Movers within United States_MOE","County of Current Residence_Movers within Same County_Estimate","County of Current Residence_Movers within Same County_MOE","County of Current Residence_Movers from Different County, Same State_Estimate","County of Current Residence_Movers from Different County, Same State_MOE","County of Current Residence_Movers from Different State_Estimate","County of Current Residence_Movers from Different State_MOE","County of Current Residence_Movers from Abroad1_Estimate","County of Current Residence_Movers from Abroad1_MOE","State/U.S. Island Area/Foreign Region of Residence 1 Year Ago","County of Residence 1 Year Ago","County of Residence 1 Year Ago_Population 1 Year and Over_Estimate","County of Residence 1 Year Ago_Population 1 Year and Over_MOE","County of Residence 1 Year Ago_Nonmovers_Estimate","County of Residence 1 Year Ago_Nonmovers_MOE","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_Estimate","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_MOE","County of Residence 1 Year Ago_Movers within Same County_Estimate","County of Residence 1 Year Ago_Movers within Same County_MOE","County of Residence 1 Year Ago_Movers to Different County, Same State_Estimate","County of Residence 1 Year Ago_Movers to Different County, Same State_MOE","County of Residence 1 Year Ago_Movers to Different State_Estimate","County of Residence 1 Year Ago_Movers to Different State_MOE","County of Residence 1 Year Ago_Movers to Puerto Rico_Estimate","County of Residence 1 Year Ago_Movers to Puerto Rico_MOE","Movers in County-to-County Flow_Estimate","Movers in County-to-County Flow_MOE"
"1958","016","063","004","001","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Arizona","Apache County",74511,1013,66818,656,7693,1041,1828,374,4067,813,1798,517,NA,NA,3,8
"1959","016","063","006","067","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"California","Sacramento County",1506394,4402,1298698,5339,207696,5566,138844,5099,46638,2646,22214,1763,NA,NA,2,3
"1960","016","063","008","021","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Colorado","Conejos County",7851,180,7265,165,586,135,305,102,248,102,33,33,NA,NA,3,4
"1961","016","063","016","001","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Ada County",458218,3275,389580,3821,68572,3603,43163,2754,12916,1481,12493,1248,66,85,20,19
"1962","016","063","016","013","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Blaine County",22631,641,20139,596,2492,607,1215,465,749,344,528,175,NA,NA,12,10
"1963","016","063","016","017","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Bonner County",43944,772,38271,883,5673,882,3092,613,1033,471,1548,387,NA,NA,6,10
"1964","016","063","016","027","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Canyon County",213869,2203,178734,3073,35135,3223,23872,2797,6231,984,5032,917,NA,NA,1,2
"1965","016","063","016","031","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Cassia County",23501,759,20361,531,3140,746,1168,352,1456,566,516,375,NA,NA,24,27
"1966","016","063","016","047","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Gooding County",16289,905,13388,402,2901,855,964,326,1644,790,293,219,NA,NA,6,7
"1967","016","063","016","049","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Idaho County",16183,506,14128,445,2055,391,805,255,877,265,373,130,NA,NA,5,7
"1968","016","063","016","051","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Jefferson County",28282,861,25239,951,3043,752,1063,603,1516,419,464,169,NA,NA,4,6
"1969","016","063","016","053","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Jerome County",23181,690,20041,709,3140,714,1709,530,1051,414,380,223,NA,NA,4,8
"1970","016","063","016","057","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Latah County",38883,1149,29548,913,9335,1167,4938,730,1385,427,3012,899,NA,NA,17,22
"1971","016","063","016","061","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Lewis County",4046,406,3391,86,655,416,110,63,486,389,59,52,NA,NA,2,4
"1972","016","063","016","083","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Idaho","Twin Falls County",83036,1229,70887,1500,12149,1221,7369,1136,2682,383,2098,420,NA,NA,80,59
"1973","016","063","020","167","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Kansas","Russell County",7189,213,6042,228,1147,273,456,156,654,196,37,43,NA,NA,6,9
"1974","016","063","027","073","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Minnesota","Lac Qui Parle County",6743,208,5835,151,908,236,406,128,311,113,191,155,NA,NA,4,6
"1975","016","063","029","099","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Missouri","Jefferson County",223065,1533,195635,2142,27430,2154,15834,1929,9231,935,2365,535,NA,NA,13,18
"1976","016","063","032","003","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Nevada","Clark County",2163371,5708,1826969,7685,336388,7909,263861,7070,8213,1183,64314,3208,14,21,3,4
"1977","016","063","032","007","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Nevada","Elko County",50914,1057,43260,1170,7654,946,4420,775,1493,459,1741,455,NA,NA,6,10
"1978","016","063","032","031","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Nevada","Washoe County",452630,2727,376592,3612,76038,3526,53820,2876,5855,833,16363,1354,NA,NA,1,3
"1979","016","063","048","113","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Texas","Dallas County",2593311,7038,2195820,8925,397369,9260,250569,7818,104511,4112,42289,2820,122,85,9,14
"1980","016","063","049","005","Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Utah","Cache County",122635,1281,99267,1618,23368,1840,14467,1464,4865,724,4036,658,NA,NA,1,3
"1981","016","063","CAM",NA,"Idaho","Lincoln County",5271,48,4720,130,478,124,246,103,181,65,51,28,73,41,"Central America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,41
"1982","016","065","002","063","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Alaska","Chugach Census Area",6746,497,5775,289,971,364,100,65,429,285,442,201,NA,NA,12,20
"1983","016","065","002","122","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Alaska","Kenai Peninsula Borough",58061,983,49513,764,8548,1068,5027,712,1363,671,2158,413,NA,NA,22,34
"1984","016","065","004","009","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Arizona","Graham County",36735,1089,31186,800,5549,996,2618,619,2287,706,644,465,NA,NA,44,67
"1985","016","065","004","013","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Arizona","Maricopa County",4294816,7863,3637569,12791,657176,11666,508750,10297,47928,2845,100498,4438,71,58,308,152
"1986","016","065","004","017","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Arizona","Navajo County",108298,1156,94451,1352,13847,1404,7518,1204,4590,700,1739,380,NA,NA,19,29
"1987","016","065","004","021","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Arizona","Pinal County",423248,3636,366513,3925,56735,3019,28840,2424,18160,1429,9735,1155,NA,NA,174,233
"1988","016","065","005","119","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Arkansas","Pulaski County",387567,2687,333995,3143,53565,3225,31636,2486,11313,1106,10616,1320,7,10,65,89
"1989","016","065","006","009","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Calaveras County",45128,774,40359,946,4769,845,2561,694,1403,328,805,330,NA,NA,107,156
"1990","016","065","006","037","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Los Angeles County",9992508,8259,8950027,12213,1042027,12780,717388,10582,180755,5598,143884,4931,454,239,392,227
"1991","016","065","006","059","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Orange County",3131572,6876,2745432,6760,386140,7615,255402,5906,75299,3229,55439,2706,NA,NA,166,161
"1992","016","065","006","065","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Riverside County",2382422,7560,2120021,8916,262273,7858,164401,5901,61729,3339,36143,2913,128,166,25,25
"1993","016","065","006","067","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Sacramento County",1506394,4402,1298698,5339,207696,5566,138844,5099,46638,2646,22214,1763,NA,NA,25,40
"1994","016","065","006","079","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","San Luis Obispo County",272284,1835,230094,2528,42190,2367,27789,2125,9563,932,4838,789,NA,NA,28,31
"1995","016","065","006","083","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Santa Barbara County",432688,2575,359133,2955,73555,2850,50480,2397,13676,1243,9399,1338,NA,NA,67,103
"1996","016","065","006","085","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Santa Clara County",1904973,5169,1630204,5674,274733,6345,163787,4745,71846,3242,39100,3557,36,34,241,243
"1997","016","065","006","099","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Stanislaus County",538554,2901,477879,3384,60675,3452,38805,2870,16037,1592,5833,737,NA,NA,54,85
"1998","016","065","006","107","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"California","Tulare County",458423,2283,409666,3152,48757,3424,35713,2800,8588,948,4456,1284,NA,NA,46,76
"1999","016","065","008","005","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Colorado","Arapahoe County",637498,3629,529971,4060,107527,3817,48580,2953,39941,2281,19006,1493,NA,NA,73,98
"2000","016","065","008","014","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Colorado","Broomfield County",68549,1581,55679,1040,12870,1436,2957,693,7710,1189,2203,457,NA,NA,48,64
"2001","016","065","008","041","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Colorado","El Paso County",689774,3984,554323,4808,135337,3944,77796,3477,14923,1610,42618,2389,114,108,72,105
"2002","016","065","008","077","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Colorado","Mesa County",149089,1549,123549,1915,25424,1875,17696,1763,3887,722,3841,669,116,182,20,30
"2003","016","065","010","003","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Delaware","New Castle County",550318,2382,485423,3069,64794,2822,41522,2331,4246,804,19026,1274,101,120,21,31
"2004","016","065","012","059","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Florida","Holmes County",18847,444,15957,531,2890,548,1302,463,1254,335,334,178,NA,NA,11,17
"2005","016","065","013","113","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Georgia","Fayette County",112400,1465,99433,1410,12967,1207,4178,757,5803,852,2986,667,NA,NA,27,45
"2006","016","065","016","001","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Ada County",458218,3275,389580,3821,68572,3603,43163,2754,12916,1481,12493,1248,66,85,89,74
"2007","016","065","016","005","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Bannock County",84822,1073,69561,1042,15261,943,8909,720,3630,573,2722,584,NA,NA,179,112
"2008","016","065","016","011","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Bingham County",45828,986,39270,997,6558,1026,3422,811,1676,486,1460,500,NA,NA,13,19
"2009","016","065","016","013","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Blaine County",22631,641,20139,596,2492,607,1215,465,749,344,528,175,NA,NA,4,9
"2010","016","065","016","017","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Bonner County",43944,772,38271,883,5673,882,3092,613,1033,471,1548,387,NA,NA,15,20
"2011","016","065","016","019","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Bonneville County",112990,1243,95382,1563,17608,1608,11049,1305,3392,620,3167,644,NA,NA,474,246
"2012","016","065","016","027","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Canyon County",213869,2203,178734,3073,35135,3223,23872,2797,6231,984,5032,917,NA,NA,205,94
"2013","016","065","016","031","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Cassia County",23501,759,20361,531,3140,746,1168,352,1456,566,516,375,NA,NA,37,44
"2014","016","065","016","035","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Clearwater County",8461,287,7473,274,988,338,419,224,290,129,279,157,NA,NA,5,12
"2015","016","065","016","039","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Elmore County",26083,772,20866,751,5217,806,2703,630,885,311,1629,375,NA,NA,4,7
"2016","016","065","016","043","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Fremont County",13165,558,11304,277,1861,551,552,227,819,335,490,283,NA,NA,119,89
"2017","016","065","016","045","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Gem County",17497,403,15637,522,1860,459,1069,415,492,233,299,141,NA,NA,53,61
"2018","016","065","016","049","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Idaho County",16183,506,14128,445,2055,391,805,255,877,265,373,130,NA,NA,57,78
"2019","016","065","016","051","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Jefferson County",28282,861,25239,951,3043,752,1063,603,1516,419,464,169,NA,NA,324,227
"2020","016","065","016","055","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Kootenai County",158022,1605,134887,1855,23135,1876,14589,1535,2612,458,5934,962,NA,NA,56,95
"2021","016","065","016","057","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Latah County",38883,1149,29548,913,9335,1167,4938,730,1385,427,3012,899,NA,NA,102,125
"2022","016","065","016","059","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Lemhi County",7564,308,6772,289,792,297,436,207,259,186,97,54,NA,NA,62,90
"2023","016","065","016","063","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Lincoln County",5355,213,4720,130,635,234,246,103,280,165,109,106,NA,NA,75,78
"2024","016","065","016","077","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Power County",7317,386,5950,614,1367,643,992,580,128,78,247,323,NA,NA,29,42
"2025","016","065","016","079","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Shoshone County",12096,510,10257,342,1839,447,1074,271,511,295,254,143,NA,NA,7,15
"2026","016","065","016","081","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Teton County",11185,403,9558,483,1627,447,906,365,318,215,403,161,NA,NA,85,96
"2027","016","065","016","083","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Twin Falls County",83036,1229,70887,1500,12149,1221,7369,1136,2682,383,2098,420,NA,NA,37,44
"2028","016","065","016","087","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Idaho","Washington County",9875,249,8617,311,1258,407,746,343,389,198,123,77,NA,NA,28,32
"2029","016","065","019","061","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Iowa","Dubuque County",95171,947,83394,862,11777,810,7628,649,2207,487,1942,393,NA,NA,40,74
"2030","016","065","022","033","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Louisiana","East Baton Rouge Parish",437112,2484,370225,3761,66860,3480,44047,3504,12428,1352,10385,1348,27,44,27,46
"2031","016","065","024","013","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Maryland","Carroll County",167945,1470,152848,1628,15097,1382,6559,1099,4028,655,4510,650,NA,NA,14,32
"2032","016","065","025","027","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Massachusetts","Worcester County",819065,3030,729460,3557,89450,4086,54185,3000,14662,1136,20603,1940,155,137,18,30
"2033","016","065","026","059","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Michigan","Hillsdale County",45388,672,39608,455,5780,577,2656,325,2307,482,817,221,NA,NA,20,30
"2034","016","065","027","003","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Minnesota","Anoka County",350877,2254,312532,2006,38345,2164,14849,1333,17879,1634,5617,827,NA,NA,22,37
"2035","016","065","027","141","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Minnesota","Sherburne County",94323,1090,82760,1195,11563,905,3979,860,6256,670,1328,384,NA,NA,23,38
"2036","016","065","029","061","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Missouri","Daviess County",8886,562,7262,172,1624,560,359,104,522,199,743,494,NA,NA,2,5
"2037","016","065","029","083","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Missouri","Henry County",21202,499,17977,492,3225,557,1821,379,913,293,491,269,NA,NA,31,50
"2038","016","065","029","145","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Missouri","Newton County",56413,776,49597,1026,6816,898,3634,730,2071,501,1111,312,NA,NA,108,163
"2039","016","065","029","183","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Missouri","St. Charles County",394633,2175,352336,2372,42297,2363,22532,1965,11797,1051,7968,1104,NA,NA,4,9
"2040","016","065","030","063","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Montana","Missoula County",114400,1374,92997,1625,21403,1456,13323,1260,3840,549,4240,520,NA,NA,30,47
"2041","016","065","030","105","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Montana","Valley County",7423,220,6592,148,831,246,358,149,193,111,280,155,NA,NA,55,80
"2042","016","065","032","001","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Nevada","Churchill County",24467,750,20814,613,3653,628,1417,376,1338,375,898,303,NA,NA,22,25
"2043","016","065","032","003","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Nevada","Clark County",2163371,5708,1826969,7685,336388,7909,263861,7070,8213,1183,64314,3208,14,21,54,83
"2044","016","065","032","031","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Nevada","Washoe County",452630,2727,376592,3612,76038,3526,53820,2876,5855,833,16363,1354,NA,NA,29,32
"2045","016","065","034","039","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"New Jersey","Union County",548841,3481,497911,3186,50909,2886,23576,1958,14983,1552,12350,1357,21,24,8,16
"2046","016","065","035","045","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"New Mexico","San Juan County",125352,1140,109372,1206,15980,1415,9969,1231,2409,692,3602,776,NA,NA,22,44
"2047","016","065","036","061","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"New York","New York County",1619092,6081,1362685,5514,255541,6831,123376,4558,60682,2441,71483,3547,866,337,10,15
"2048","016","065","038","105","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"North Dakota","Williams County",35433,1442,29013,1245,6420,1073,2559,685,861,435,3000,672,NA,NA,56,78
"2049","016","065","039","147","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Ohio","Seneca County",54513,839,47280,793,7233,777,3721,606,2964,552,548,250,NA,NA,12,19
"2050","016","065","040","109","Idaho","Madison County",38688,196,26014,1113,12117,1067,5088,683,2059,430,4970,878,557,265,"Oklahoma","Oklahoma County",777531,3133,642216,4152,135315,4748,91720,3800,24441,1653,19154,1674,NA,NA,51,72
